CourseID,Title,Category,Sub_Category,Language,Skills,Instructor,Rating,Enrollments,Duration,Platform,PriceUSD,Certification,Level,ReleaseYear,Created_At
379,"Full-Stack Web Development with React","Computer Science","Cloud Computing",French,"React, Azure, AWS, JavaScript, SQL","William Wolfe",4.4,16051,5,Coursera,0.00,0,Intermediate,2019,"2025-07-22 15:56:44"
380,"Cybersecurity for Business",Business,Marketing,Spanish,"Critical Thinking, Leadership, Excel, Power BI, Communication","Michael Smith",4.9,85280,20,Coursera,99.00,1,Advanced,2022,"2025-07-22 15:56:44"
381,"SQL for Data Science","Data Science","Machine Learning",Spanish,"Excel, Data Analysis, Machine Learning, R, SQL","Kevin Nguyen",3.6,77262,25,Coursera,19.00,1,Beginner,2018,"2025-07-22 15:56:44"
382,"AI For Everyone","Data Science","Deep Learning",Spanish,"Python, Machine Learning, Power BI, SQL, Excel","Debbie Dunn",4.9,97380,42,FutureLearn,29.00,1,Intermediate,2024,"2025-07-22 15:56:44"
383,"Statistics with Python","Data Science","Machine Learning",French,"Deep Learning, Python, Excel, Power BI, Machine Learning","John Austin",3.8,12162,9,Coursera,49.00,1,Advanced,2021,"2025-07-22 15:56:44"
384,"Data Structures and Algorithms Specialization","Data Science","Data Analysis",English,"R, Power BI, Python, Deep Learning, SQL","Jonathan Clark",4.6,71095,25,Coursera,29.00,1,Intermediate,2022,"2025-07-22 15:56:44"
385,"Python for Everybody","Data Science",Statistics,English,"R, Power BI, Excel, Machine Learning, Python","Jacqueline Dickerson",3.7,73722,53,Udemy,99.00,1,Intermediate,2021,"2025-07-22 15:56:44"
386,"Deep Learning Specialization","IT & Software",Cybersecurity,French,"Networking, Azure, DevOps, Critical Thinking, AWS","Christopher Anderson",4.6,69300,19,FutureLearn,49.00,1,Advanced,2022,"2025-07-22 15:56:44"
387,"Python for Everybody","Data Science",Statistics,English,"SQL, Machine Learning, R, Power BI, Python","Crystal Garcia",3.7,77610,32,Udemy,29.00,1,Intermediate,2021,"2025-07-22 15:56:44"
388,"Statistics with Python","Data Science","Machine Learning",English,"Excel, Machine Learning, Python, R, SQL","David Reynolds",4.9,17493,32,edX,19.00,1,Intermediate,2024,"2025-07-22 15:56:44"
389,"Full-Stack Web Development with React","Computer Science","Web Development",Spanish,"React, JavaScript, SQL, AWS, Azure","Charles Haley",4.9,9647,55,FutureLearn,299.00,1,Intermediate,2020,"2025-07-22 15:56:44"
390,"Data Structures and Algorithms Specialization","Data Science",Statistics,English,"Deep Learning, Python, Machine Learning, Excel, R","Robert Thompson",4.3,18183,36,edX,29.00,1,Intermediate,2022,"2025-07-22 15:56:44"
391,"AI For Everyone","Data Science","Deep Learning",English,"SQL, Python, R, Deep Learning, Excel","Dr. Samuel Holmes DDS",4.2,77723,30,Udemy,29.00,1,Intermediate,2020,"2025-07-22 15:56:44"
392,"Machine Learning by Stanford University","Data Science","Deep Learning",English,"Data Analysis, SQL, R, Machine Learning, Excel","Elizabeth Hart",3.9,92785,21,edX,99.00,1,Intermediate,2019,"2025-07-22 15:56:44"
393,"AWS Cloud Practitioner Essentials","IT & Software","Cloud Computing",English,"Critical Thinking, Networking, DevOps, Azure, AWS","Jennifer Vaughn",3.6,66395,13,Coursera,49.00,1,Advanced,2019,"2025-07-22 15:56:44"
394,"Java Programming and Software Engineering","Computer Science","Web Development",English,"SQL, React, JavaScript, Azure, AWS","Robert Woods",3.1,52436,19,edX,199.00,1,Intermediate,2020,"2025-07-22 15:56:44"
395,"Java Programming and Software Engineering","Computer Science",Programming,French,"React, Python, AWS, JavaScript, Azure","Joanna Cook",5.0,66042,15,edX,299.00,1,Advanced,2024,"2025-07-22 15:56:44"
396,"AWS Cloud Practitioner Essentials","IT & Software",Networking,Spanish,"AWS, Critical Thinking, DevOps, Azure, Networking","Justin Frederick",4.4,31605,10,Udemy,19.00,1,Intermediate,2018,"2025-07-22 15:56:44"
397,"AI For Everyone","Data Science","Big Data",Spanish,"Deep Learning, Python, Machine Learning, Power BI, R","Alejandro Martinez",4.9,84180,49,Coursera,299.00,1,Beginner,2018,"2025-07-22 15:56:44"
398,"Introduction to Data Science in Python","Data Science",Statistics,English,"Deep Learning, Python, R, SQL, Machine Learning","Tracey Gonzalez",5.0,86206,10,edX,299.00,1,Beginner,2021,"2025-07-22 15:56:44"
399,"Tableau Data Visualization","Data Science","Machine Learning",Hindi,"Python, Deep Learning, Data Analysis, SQL, Machine Learning","Mariah Thompson",3.4,4402,34,Coursera,0.00,0,Intermediate,2022,"2025-07-22 15:56:44"
400,"Tableau Data Visualization","Data Science","Data Analysis",Spanish,"Python, Excel, Machine Learning, Data Analysis, Power BI","Heather Nunez",4.1,42990,49,edX,99.00,1,Beginner,2024,"2025-07-22 15:56:44"
401,"Applied Data Science with Python","Data Science","Deep Learning",French,"Excel, Machine Learning, R, Deep Learning, SQL","Dr. Steve James",3.7,78111,21,edX,299.00,1,Intermediate,2024,"2025-07-22 15:56:44"
402,"The Science of Well-Being","Data Science","Big Data",Hindi,"SQL, R, Deep Learning, Power BI, Excel","Mark Thomas",4.6,70671,10,Udemy,49.00,1,Advanced,2024,"2025-07-22 15:56:44"
403,"Business Analytics with Excel",Business,Leadership,French,"Leadership, Communication, Excel, Power BI, Critical Thinking","Robert Rogers",3.4,24109,9,FutureLearn,29.00,1,Intermediate,2019,"2025-07-22 15:56:44"
404,"Natural Language Processing with Deep Learning","Computer Science","Cloud Computing",English,"SQL, AWS, Python, React, JavaScript","Laura Sweeney",3.8,35883,39,FutureLearn,49.00,1,Beginner,2023,"2025-07-22 15:56:44"
405,"SQL for Data Science","Data Science","Big Data",Spanish,"Excel, SQL, R, Deep Learning, Power BI","Christopher Perez",4.8,71133,37,Udemy,199.00,1,Advanced,2020,"2025-07-22 15:56:44"
406,"Data Structures and Algorithms Specialization","Data Science","Deep Learning",Hindi,"Deep Learning, Power BI, SQL, Machine Learning, Data Analysis","Eddie Adams",4.1,43464,26,Coursera,49.00,1,Intermediate,2024,"2025-07-22 15:56:44"
407,"Excel to MySQL: Analytic Techniques","Data Science","Big Data",Spanish,"R, Deep Learning, Python, Machine Learning, Data Analysis","Denise Wallace",3.7,47839,30,Udemy,49.00,1,Beginner,2022,"2025-07-22 15:56:44"
408,"SQL for Data Science","Data Science","Deep Learning",Spanish,"Python, R, Excel, Power BI, Data Analysis","Heidi Matthews",3.2,64768,45,edX,299.00,1,Advanced,2018,"2025-07-22 15:56:44"
409,"Natural Language Processing with Deep Learning","IT & Software","Cloud Computing",French,"Azure, AWS, DevOps, Networking, Critical Thinking","Jennifer White",3.2,90104,6,Udemy,299.00,1,Intermediate,2024,"2025-07-22 15:56:44"
410,"The Science of Well-Being","Computer Science","Cloud Computing",English,"Azure, React, JavaScript, SQL, AWS","Nicholas Stanley",3.8,81493,28,Udemy,19.00,1,Intermediate,2024,"2025-07-22 15:56:44"
411,"AWS Cloud Practitioner Essentials","IT & Software",Networking,French,"AWS, Azure, Critical Thinking, Networking, DevOps","Mercedes Miller",4.8,74272,27,Coursera,19.00,1,Beginner,2019,"2025-07-22 15:56:44"
412,"Python for Everybody","Data Science","Big Data",Hindi,"Python, Excel, Data Analysis, Power BI, Deep Learning","Brian Brown",4.8,45585,56,edX,19.00,1,Intermediate,2023,"2025-07-22 15:56:44"
413,"Machine Learning by Stanford University","Data Science",Statistics,French,"Deep Learning, Python, Machine Learning, Data Analysis, Power BI","Kimberly Johnson",3.2,58157,50,Udemy,299.00,1,Beginner,2021,"2025-07-22 15:56:44"
414,"Applied Data Science with Python","Data Science",Statistics,English,"Python, Data Analysis, Deep Learning, R, Power BI","Phillip Miller",4.8,87449,53,Coursera,199.00,1,Beginner,2018,"2025-07-22 15:56:44"
415,"Tableau Data Visualization","Data Science","Big Data",English,"R, Deep Learning, Excel, SQL, Data Analysis","Christopher Pena",3.4,75987,12,Coursera,299.00,1,Intermediate,2020,"2025-07-22 15:56:44"
416,"Full-Stack Web Development with React","Computer Science","Web Development",English,"JavaScript, Python, React, Azure, AWS","Ellen Wright",4.1,82263,44,Coursera,0.00,0,Beginner,2023,"2025-07-22 15:56:44"
417,"Introduction to Data Science in Python","Data Science","Data Analysis",Spanish,"Data Analysis, R, Excel, Deep Learning, SQL","Mark Anderson",3.3,47462,29,Coursera,29.00,1,Beginner,2018,"2025-07-22 15:56:44"
418,"Statistics with Python","Data Science","Big Data",French,"Excel, R, Power BI, Python, Deep Learning","Alyssa Alvarado",4.9,71861,8,Coursera,49.00,1,Advanced,2021,"2025-07-22 15:56:44"
419,"SQL for Data Science","Data Science","Big Data",Spanish,"Excel, Data Analysis, Python, SQL, Machine Learning","Erika Alvarez",4.4,16524,50,Udemy,99.00,1,Advanced,2019,"2025-07-22 15:56:44"
420,"The Science of Well-Being","IT & Software",Networking,French,"Networking, Critical Thinking, AWS, DevOps, Azure","Kimberly Nelson",3.9,99552,59,Udemy,49.00,1,Intermediate,2020,"2025-07-22 15:56:44"
421,"SQL for Data Science","Data Science","Machine Learning",French,"Machine Learning, SQL, Deep Learning, Data Analysis, Python","Wayne Wolfe",3.4,49839,25,edX,0.00,0,Beginner,2021,"2025-07-22 15:56:44"
422,"Big Data Essentials","Data Science","Deep Learning",English,"R, Python, Machine Learning, Excel, Data Analysis","Kyle Welch",4.3,86803,41,Udemy,19.00,1,Beginner,2024,"2025-07-22 15:56:44"
423,"Deep Learning Specialization",Business,Marketing,English,"Communication, Leadership, Critical Thinking, Power BI, Excel","Kristy Mills",4.3,55380,58,Coursera,99.00,1,Intermediate,2019,"2025-07-22 15:56:44"
424,"Java Programming and Software Engineering","Computer Science",Programming,English,"Azure, AWS, React, SQL, Python","Emily Reed",3.3,15389,10,FutureLearn,19.00,1,Intermediate,2021,"2025-07-22 15:56:44"
425,"Cybersecurity for Business",Business,"Business Analytics",French,"Excel, Leadership, Power BI, Communication, Critical Thinking","Regina Ramos",3.6,74233,60,Udemy,29.00,1,Beginner,2019,"2025-07-22 15:56:44"
426,"The Science of Well-Being","IT & Software",DevOps,Hindi,"Networking, Azure, DevOps, AWS, Critical Thinking","David Torres",3.8,23585,56,Coursera,299.00,1,Advanced,2019,"2025-07-22 15:56:44"
427,"Deep Learning Specialization",Arts,Painting,French,"Photography, Communication, Creativity, Design","Robert Charles",5.0,3332,49,Udemy,29.00,1,Beginner,2021,"2025-07-22 15:56:44"
428,"Machine Learning by Stanford University","Data Science","Machine Learning",English,"SQL, Power BI, Data Analysis, Excel, R","John Smith",3.4,56650,49,Udemy,199.00,1,Beginner,2023,"2025-07-22 15:56:44"
429,"SQL for Data Science","Data Science",Statistics,French,"Data Analysis, Python, Excel, R, Power BI","Theresa Woods",4.4,90067,28,Coursera,99.00,1,Intermediate,2018,"2025-07-22 15:56:44"
430,"Statistics with Python","Data Science","Machine Learning",English,"Power BI, SQL, R, Data Analysis, Deep Learning","Jeffrey Carter",4.5,41118,41,FutureLearn,99.00,1,Advanced,2021,"2025-07-22 15:56:44"
431,"AI For Everyone","Data Science","Deep Learning",English,"SQL, Machine Learning, R, Deep Learning, Python","Adam Brooks",4.5,44621,20,FutureLearn,199.00,1,Advanced,2024,"2025-07-22 15:56:44"
432,"Python for Everybody","Data Science",Statistics,French,"Machine Learning, Python, R, Excel, SQL","Justin Foster",4.8,66824,22,edX,99.00,1,Intermediate,2024,"2025-07-22 15:56:44"
433,"Data Structures and Algorithms Specialization","Data Science","Machine Learning",English,"SQL, R, Excel, Deep Learning, Machine Learning","Omar Price",3.1,72346,18,edX,19.00,1,Advanced,2019,"2025-07-22 15:56:44"
434,"AWS Cloud Practitioner Essentials","IT & Software",Cybersecurity,Spanish,"Azure, Critical Thinking, AWS, DevOps, Networking","Dennis Henderson",4.0,36637,46,Udemy,29.00,1,Advanced,2019,"2025-07-22 15:56:44"
435,"SQL for Data Science","Data Science",Statistics,English,"SQL, Python, Machine Learning, Data Analysis, Excel","Phillip Kent",4.3,96532,45,Coursera,199.00,1,Beginner,2018,"2025-07-22 15:56:44"
436,"Statistics with Python","Data Science","Deep Learning",Hindi,"Python, Data Analysis, Deep Learning, SQL, R","Melinda Mitchell",3.3,57628,36,edX,299.00,1,Beginner,2023,"2025-07-22 15:56:44"
437,"Introduction to Data Science in Python","Data Science","Machine Learning",Hindi,"Machine Learning, Data Analysis, Deep Learning, SQL, Python","Rhonda Gutierrez",4.0,54878,26,Coursera,299.00,1,Intermediate,2020,"2025-07-22 15:56:44"
438,"Java Programming and Software Engineering","Computer Science","Cloud Computing",French,"Python, JavaScript, AWS, Azure, React","Catherine Roberts",3.9,46743,30,Coursera,299.00,1,Advanced,2022,"2025-07-22 15:56:44"
439,"Machine Learning by Stanford University","Data Science","Deep Learning",English,"Data Analysis, Power BI, Python, Deep Learning, SQL","Lisa Nelson",3.8,89987,52,Coursera,99.00,1,Intermediate,2020,"2025-07-22 15:56:44"
440,"Big Data Essentials","Data Science","Big Data",English,"Python, Power BI, SQL, R, Deep Learning","Chelsea Smith",3.5,97338,39,edX,0.00,0,Beginner,2022,"2025-07-22 15:56:44"
441,"Deep Learning Specialization",Arts,"Creative Writing",French,"Design, Creativity, Photography, Communication","Joseph Lopez",4.0,65778,8,edX,0.00,0,Intermediate,2022,"2025-07-22 15:56:44"
442,"Statistics with Python","Data Science","Data Analysis",Hindi,"Power BI, Excel, Machine Learning, Deep Learning, Python","Derrick Espinoza",4.4,20150,10,FutureLearn,49.00,1,Intermediate,2020,"2025-07-22 15:56:44"
443,"Full-Stack Web Development with React","Computer Science",Programming,English,"SQL, AWS, Azure, Python, React","Crystal Hernandez",3.9,56655,30,Udemy,199.00,1,Advanced,2020,"2025-07-22 15:56:44"
444,"Cybersecurity for Business",Business,Strategy,Spanish,"Excel, Power BI, Communication, Critical Thinking, Leadership","Glenn Collins DDS",4.3,49504,15,FutureLearn,0.00,0,Beginner,2019,"2025-07-22 15:56:44"
445,"AI For Everyone","Data Science","Deep Learning",Hindi,"Power BI, SQL, Machine Learning, Python, R","Mrs. Raven Rivera DVM",3.5,53962,47,Udemy,29.00,1,Advanced,2020,"2025-07-22 15:56:44"
446,"Introduction to Data Science in Python","Data Science",Statistics,English,"Deep Learning, Data Analysis, Excel, SQL, Python","Amy Rowe",4.1,64717,43,Coursera,199.00,1,Advanced,2022,"2025-07-22 15:56:44"
447,"Cybersecurity for Business",Business,Finance,French,"Excel, Power BI, Communication, Critical Thinking, Leadership","John Lee",3.5,26447,40,edX,199.00,1,Beginner,2019,"2025-07-22 15:56:44"
448,"AWS Cloud Practitioner Essentials","IT & Software",Networking,Hindi,"DevOps, Azure, Critical Thinking, AWS, Networking","Ruth Clayton",3.4,34275,17,Coursera,99.00,1,Advanced,2019,"2025-07-22 15:56:44"
449,"AI For Everyone","Data Science","Machine Learning",English,"SQL, Deep Learning, Data Analysis, R, Machine Learning","Randy Wright",3.7,94310,22,edX,49.00,1,Intermediate,2024,"2025-07-22 15:56:44"
450,"Cybersecurity for Business",Business,Finance,Spanish,"Power BI, Communication, Excel, Critical Thinking, Leadership","Jessica Rojas",4.4,83426,26,Udemy,49.00,1,Intermediate,2019,"2025-07-22 15:56:44"
451,"AI For Everyone","Data Science","Big Data",French,"Deep Learning, R, Machine Learning, Data Analysis, Excel","Joel Wise",4.9,8433,32,Udemy,49.00,1,Intermediate,2019,"2025-07-22 15:56:44"
452,"Cybersecurity for Business",Business,Leadership,English,"Excel, Communication, Power BI, Critical Thinking, Leadership","Vickie Kennedy",4.1,81145,24,Coursera,99.00,1,Intermediate,2019,"2025-07-22 15:56:44"
453,"Cybersecurity for Business",Business,Finance,Spanish,"Power BI, Excel, Critical Thinking, Communication, Leadership","Emily Morris",4.7,23918,12,Udemy,49.00,1,Beginner,2021,"2025-07-22 15:56:44"
454,"Deep Learning Specialization","Computer Science","Web Development",English,"Python, SQL, JavaScript, Azure, React","Amanda Pineda",4.9,37575,8,edX,49.00,1,Advanced,2022,"2025-07-22 15:56:44"
455,"Java Programming and Software Engineering","Computer Science","Web Development",Spanish,"Python, Azure, React, JavaScript, AWS","Dawn Little",4.8,28082,50,Coursera,299.00,1,Intermediate,2022,"2025-07-22 15:56:44"
456,"Data Structures and Algorithms Specialization","Data Science","Big Data",English,"Machine Learning, Deep Learning, Excel, SQL, Python","Stephen Boyer",3.1,84722,48,Coursera,199.00,1,Intermediate,2022,"2025-07-22 15:56:44"
457,"AI For Everyone","Data Science","Data Analysis",French,"Data Analysis, SQL, Python, Deep Learning, Excel","Brian Chen",3.2,73104,22,edX,199.00,1,Beginner,2019,"2025-07-22 15:56:44"
458,"Google Data Analytics Certificate","Data Science","Data Analysis",Spanish,"R, Deep Learning, SQL, Machine Learning, Excel","Christopher Hill",4.7,85360,48,FutureLearn,29.00,1,Beginner,2018,"2025-07-22 15:56:44"
459,"Big Data Essentials","Data Science","Big Data",Spanish,"Machine Learning, Deep Learning, SQL, Python, Excel","Richard Smith",4.8,19444,19,FutureLearn,299.00,1,Intermediate,2021,"2025-07-22 15:56:44"
460,"Statistics with Python","Data Science","Deep Learning",Hindi,"Power BI, Machine Learning, Deep Learning, Data Analysis, Excel","Richard Alvarez",3.9,14711,22,Coursera,19.00,1,Advanced,2024,"2025-07-22 15:56:44"
461,"Data Structures and Algorithms Specialization","Data Science","Machine Learning",Spanish,"Deep Learning, Power BI, SQL, Machine Learning, Python","Jacqueline Davis",3.7,68145,47,Coursera,0.00,0,Beginner,2018,"2025-07-22 15:56:44"
462,"Cybersecurity for Business",Business,"Business Analytics",Hindi,"Critical Thinking, Excel, Communication, Leadership, Power BI","Brandon Montgomery",3.6,86944,59,Udemy,29.00,1,Beginner,2021,"2025-07-22 15:56:44"
463,"SQL for Data Science","Data Science","Machine Learning",French,"R, SQL, Excel, Python, Power BI","Yolanda Garrett",4.1,82353,49,Coursera,299.00,1,Intermediate,2019,"2025-07-22 15:56:44"
464,"Machine Learning by Stanford University","Data Science","Machine Learning",Hindi,"Machine Learning, Python, SQL, Excel, Data Analysis","Matthew Miles",4.0,51318,16,Coursera,29.00,1,Advanced,2023,"2025-07-22 15:56:44"
465,"Full-Stack Web Development with React","Computer Science","Web Development",Spanish,"AWS, React, Python, Azure, JavaScript","Beth Hall",4.9,46269,57,Udemy,199.00,1,Beginner,2019,"2025-07-22 15:56:44"
